06IND047B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND047B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND047B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND047B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND047B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND047B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND049G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND049G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND049G/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND049G,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND049G/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND049G/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND066B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND066B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND066B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND066B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND066B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND066B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND071B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND071B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND071B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND071B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND071B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND071B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND073B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND073B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND073B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND073B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND073B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND073B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND107B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND107B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND107B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND107B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND107B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND107B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND118G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND118G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND118G/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND118G,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND118G/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND118G/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND120G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND120G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND120G/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND120G,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND120G/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND120G/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND121B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND121B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND121B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND121B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND121B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND121B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND130B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND130B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND130B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND130B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND130B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND130B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND131B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND131B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND131B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND131B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND131B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND131B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND132B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND132B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND132B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND132B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND132B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND132B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND137G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND137G,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND137G/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND137G,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND137G/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND137G/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND142B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND142B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND142B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND142B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND142B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND142B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
06IND144B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/IND.nirs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND144B,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NIRSfilesandBetas,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND144B/anatomical/headvol.vox,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_scale2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupTemplate/indiaOveralltemplate_BrainMask2mm.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/NeuroDOT_Output_MRIs_Group,Subject,06IND144B,0,0,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND144B/T1_RAS.nii,/Volumes/PegasusDDLab/ProjectINDIA/Y1/MCs-MRIs/06IND144B/T1_Mask.nii,/Volumes/PegasusDDLab/ProjectINDIA/GroupAnalyses/ExtractHb_Analysis/Y1
